Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average_SoilMoisture_Volume_at_15cm,Aggregate Soilmoisture Percentage (at 15cm),Volume_Soilmoisture_percentage _at _15cm
02-02-2020,ANDHRA PRADESH,KRISHNA,0,886.32,0,20.00169785
02-02-2020,ANDHRA PRADESH,SRIKAKULAM,0,789.25,0,24.29932328
02-02-2020,ANDHRA PRADESH,Y.S.R.,0,1317.2,0,16.61088295
02-02-2020,ANDHRA PRADESH,CHITTOOR,0,1622.55,0,20.3164556
02-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1139.34,0,20.34640358
02-02-2020,ANDHRA PRADESH,GUNTUR,0,1115.8,0,18.82985756
02-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.02,1546.63,0.12,26.26742111
01-02-2020,ANDHRA PRADESH,PRAKASAM,0,1808.11,0,19.628858
01-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,802.81,0,27.95860213
01-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,895.46,0,22.29318449
01-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1439.84,0,20.96426582
01-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1726.66,0,17.16675288
01-02-2020,ANDHRA PRADESH,KURNOOL,0,1799.57,0,19.40899321
01-02-2020,ANDHRA PRADESH,KRISHNA,0,889.39,0,20.07093814
01-02-2020,ANDHRA PRADESH,SRIKAKULAM,0,790.24,0,24.32974127
01-02-2020,ANDHRA PRADESH,Y.S.R.,0,1323.23,0,16.68693048
01-02-2020,ANDHRA PRADESH,CHITTOOR,0,1632.86,0,20.44560023
01-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1146.23,0,20.46932809
01-02-2020,ANDHRA PRADESH,GUNTUR,0,1118.93,0,18.88257865
01-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.03,1555.09,0.19,26.41099224
31-03-2020,ANDHRA PRADESH,PRAKASAM,0,2016.03,0,21.88605902
31-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0,902.35,0.01,31.42496224
31-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,799.75,0,19.91040756
31-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1203.32,0,17.52059755
31-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1643.77,0,16.34265292
31-03-2020,ANDHRA PRADESH,KURNOOL,0,1745.22,0,18.82282487
31-03-2020,ANDHRA PRADESH,KRISHNA,0,907.64,0,20.482814
31-03-2020,ANDHRA PRADESH,SRIKAKULAM,0.06,972.52,0.5,29.94181086
31-03-2020,ANDHRA PRADESH,Y.S.R.,0,1233.75,0,15.55845232
31-03-2020,ANDHRA PRADESH,CHITTOOR,0,1463.03,0,18.31906921
31-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,1057.66,0,18.88763302
31-03-2020,ANDHRA PRADESH,GUNTUR,0,1167.54,0,19.70286369
31-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1654.44,0.02,28.09842769
30-03-2020,ANDHRA PRADESH,PRAKASAM,0,2033.28,0,22.07323926
30-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0,915.55,0.01,31.88484767
30-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,801.94,0,19.9649258
30-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1206.55,0,17.56758799
30-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1644.42,0,16.34908203
30-03-2020,ANDHRA PRADESH,KURNOOL,0,1746.61,0,18.83774068
30-03-2020,ANDHRA PRADESH,KRISHNA,0,912.65,0,20.59574589
30-03-2020,ANDHRA PRADESH,SRIKAKULAM,0.08,988.74,0.61,30.44132227
30-03-2020,ANDHRA PRADESH,Y.S.R.,0,1235.31,0,15.57820532
30-03-2020,ANDHRA PRADESH,CHITTOOR,0,1466.53,0,18.36285997
30-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,1030.1,0,18.39547312
30-03-2020,ANDHRA PRADESH,GUNTUR,0,1172.75,0,19.79077378
30-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.01,1657.59,0.04,28.15184365
29-03-2020,ANDHRA PRADESH,PRAKASAM,0,2051.44,0,22.27043967
29-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0,914.25,0.01,31.83959795
29-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,804.38,0,20.02573539
29-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1210.25,0,17.62141149
29-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1645.3,0,16.35780762
29-03-2020,ANDHRA PRADESH,KURNOOL,0,1748.1,0,18.85382093
29-03-2020,ANDHRA PRADESH,KRISHNA,0,917.94,0,20.7150851
29-03-2020,ANDHRA PRADESH,SRIKAKULAM,0.07,990.21,0.62,30.48664683
29-03-2020,ANDHRA PRADESH,Y.S.R.,0,1237.11,0,15.60085714
29-03-2020,ANDHRA PRADESH,CHITTOOR,0,1470.11,0,18.40772027
29-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,1031.93,0,18.42827503
29-03-2020,ANDHRA PRADESH,GUNTUR,0,1178.51,0,19.88804599
29-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1588.08,0.01,26.9713641
28-03-2020,ANDHRA PRADESH,PRAKASAM,0,2070.8,0,22.48058407
28-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0,900.03,0.01,31.3442962
28-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,806.98,0,20.0904449
28-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1214.47,0,17.68293369
28-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1646.08,0,16.36554965
28-03-2020,ANDHRA PRADESH,KURNOOL,0,1749.84,0,18.87264353
28-03-2020,ANDHRA PRADESH,KRISHNA,0,923.61,0,20.84324952
28-03-2020,ANDHRA PRADESH,SRIKAKULAM,0.09,1010.86,0.78,31.12234994
28-03-2020,ANDHRA PRADESH,Y.S.R.,0,1238.84,0,15.6226924
28-03-2020,ANDHRA PRADESH,CHITTOOR,0,1473.96,0,18.4558642
28-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,1034.98,0,18.48268202
28-03-2020,ANDHRA PRADESH,GUNTUR,0,1184.76,0,19.99346598
28-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1613.12,0.03,27.39664241
27-03-2020,ANDHRA PRADESH,PRAKASAM,0,2092.07,0,22.71145915
27-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0,916.75,0.02,31.92674045
27-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,809.78,0,20.16017033
27-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1219.2,0,17.75172272
27-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1646.96,0,16.37435963
27-03-2020,ANDHRA PRADESH,KURNOOL,0,1751.52,0,18.89070276
27-03-2020,ANDHRA PRADESH,KRISHNA,0,929.7,0,20.98059531
27-03-2020,ANDHRA PRADESH,SRIKAKULAM,0.12,1034.85,0.96,31.86090361
27-03-2020,ANDHRA PRADESH,Y.S.R.,0,1241.08,0,15.65093757
27-03-2020,ANDHRA PRADESH,CHITTOOR,0,1478.18,0,18.50875079
27-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,1038.2,0,18.54015038
27-03-2020,ANDHRA PRADESH,GUNTUR,0,1191.84,0,20.11302254
27-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.01,1640.06,0.06,27.85406881
26-03-2020,ANDHRA PRADESH,PRAKASAM,0,2114.55,0,22.95555518
26-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0,936.45,0.03,32.61274751
26-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,812.81,0,20.23559303
26-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1224.18,0,17.82430533
26-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1648.02,0,16.38485235
26-03-2020,ANDHRA PRADESH,KURNOOL,0,1753.72,0,18.91443114
26-03-2020,ANDHRA PRADESH,KRISHNA,0,936.48,0,21.13355977
26-03-2020,ANDHRA PRADESH,SRIKAKULAM,0.16,1061.59,1.19,32.68424469
26-03-2020,ANDHRA PRADESH,Y.S.R.,0,1243.46,0,15.68092133
26-03-2020,ANDHRA PRADESH,CHITTOOR,0,1482.61,0,18.56421091
26-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,1041.98,0,18.60771067
26-03-2020,ANDHRA PRADESH,GUNTUR,0,1199.65,0,20.24479021
26-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.01,1676.04,0.11,28.46515286
25-03-2020,ANDHRA PRADESH,PRAKASAM,0,2138.33,0,23.21365442
25-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0.01,958.89,0.04,33.39397751
25-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,816.02,0,20.31542002
25-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1229.02,0,17.89481946
25-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1649.17,0,16.39633855
25-03-2020,ANDHRA PRADESH,KURNOOL,0,1755.98,0,18.93880011
25-03-2020,ANDHRA PRADESH,KRISHNA,0,943.64,0,21.29521306
25-03-2020,ANDHRA PRADESH,SRIKAKULAM,0.2,1094.19,1.49,33.68772326
25-03-2020,ANDHRA PRADESH,Y.S.R.,0,1246.3,0,15.71679368
25-03-2020,ANDHRA PRADESH,CHITTOOR,0,1487.96,0,18.63118084
25-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,1046.22,0,18.68333774
25-03-2020,ANDHRA PRADESH,GUNTUR,0,1208.34,0,20.39142161
25-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.02,1717.48,0.19,29.16909713
24-03-2020,ANDHRA PRADESH,PRAKASAM,0,2152.82,0,23.37103095
24-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0.01,977.3,0.06,34.03530023
24-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,817.79,0,20.35958041
24-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1231.56,0,17.93179958
24-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1650.12,0,16.40572209
24-03-2020,ANDHRA PRADESH,KURNOOL,0,1757.48,0,18.95497095
24-03-2020,ANDHRA PRADESH,KRISHNA,0,947.78,0,21.38860879
24-03-2020,ANDHRA PRADESH,SRIKAKULAM,0.25,1125.6,1.84,34.65495134
24-03-2020,ANDHRA PRADESH,Y.S.R.,0,1248.3,0,15.7420187
24-03-2020,ANDHRA PRADESH,CHITTOOR,0,1490.28,0,18.6602603
24-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,1048.91,0,18.73150773
24-03-2020,ANDHRA PRADESH,GUNTUR,0,1212.75,0,20.46584123
24-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.03,1749.8,0.24,29.71790881
23-03-2020,ANDHRA PRADESH,PRAKASAM,0,2178.94,0,23.65459785
23-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0.03,1011.57,0.16,35.22862553
23-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,820.76,0,20.43358007
23-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1236.95,0,18.01015284
23-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1651.2,0,16.41653236
23-03-2020,ANDHRA PRADESH,KURNOOL,0,1759.84,0,18.98049688
23-03-2020,ANDHRA PRADESH,KRISHNA,0,955.88,0,21.57145722
23-03-2020,ANDHRA PRADESH,SRIKAKULAM,0.52,1227.34,3.56,37.78717836
23-03-2020,ANDHRA PRADESH,Y.S.R.,0,1251.54,0,15.78280498
23-03-2020,ANDHRA PRADESH,CHITTOOR,0,1496.09,0,18.73302842
23-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,1026.31,0,18.32778424
23-03-2020,ANDHRA PRADESH,GUNTUR,0,1222.33,0,20.62758404
23-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.04,1778.32,0.34,30.20224091
22-03-2020,ANDHRA PRADESH,PRAKASAM,0,2206.94,0,23.95856866
22-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0.01,987.4,0.05,34.38715567
22-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,824.57,0,20.52828223
22-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1242.75,0,18.09467961
22-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1652.66,0,16.43102815
22-03-2020,ANDHRA PRADESH,KURNOOL,0,1762.28,0,19.00676459
22-03-2020,ANDHRA PRADESH,KRISHNA,0,964.98,0,21.77675435
22-03-2020,ANDHRA PRADESH,SRIKAKULAM,0.21,1106.59,1.52,34.06970181
22-03-2020,ANDHRA PRADESH,Y.S.R.,0,1255.32,0,15.8304644
22-03-2020,ANDHRA PRADESH,CHITTOOR,0,1497.15,0,18.74622956
22-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,1019.45,0,18.20533892
22-03-2020,ANDHRA PRADESH,GUNTUR,0,1232.93,0,20.80650516
22-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.05,1753.92,0.38,29.7879822
21-03-2020,ANDHRA PRADESH,PRAKASAM,0,2241.18,0,24.3302034
21-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0.02,1029.22,0.1,35.84350227
21-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,828.3,0,20.6213399
21-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1249.19,0,18.1884988
21-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1654.26,0,16.44696652
21-03-2020,ANDHRA PRADESH,KURNOOL,0,1765.2,0,19.03823987
21-03-2020,ANDHRA PRADESH,KRISHNA,0,974.81,0,21.99846372
21-03-2020,ANDHRA PRADESH,SRIKAKULAM,0.39,1188.95,2.8,36.60526096
21-03-2020,ANDHRA PRADESH,Y.S.R.,0,1259.79,0,15.88688371
21-03-2020,ANDHRA PRADESH,CHITTOOR,0,1503.94,0,18.83130393
21-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,1012.32,0,18.07796737
21-03-2020,ANDHRA PRADESH,GUNTUR,0,1244.32,0,20.99855373
21-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.06,1658.29,0.34,28.16371819
20-03-2020,ANDHRA PRADESH,PRAKASAM,0,2244.46,0.02,24.365863
20-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0.06,1064.03,0.4,37.05576982
20-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,832.74,0,20.73179655
20-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1250.46,0,18.20687863
20-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1656.24,0,16.46658393
20-03-2020,ANDHRA PRADESH,KURNOOL,0,1768.14,0,19.06998312
20-03-2020,ANDHRA PRADESH,KRISHNA,0,986.9,0,22.27133253
20-03-2020,ANDHRA PRADESH,SRIKAKULAM,0.44,1181.46,3,36.37476439
20-03-2020,ANDHRA PRADESH,Y.S.R.,0,1263.85,0,15.93804095
20-03-2020,ANDHRA PRADESH,CHITTOOR,0,1510.98,0,18.91947752
20-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,1014.84,0,18.1229347
20-03-2020,ANDHRA PRADESH,GUNTUR,0,1256.07,0,21.19684495
20-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.12,1698.55,0.71,28.84748996
19-03-2020,ANDHRA PRADESH,PRAKASAM,0,1837.64,0,19.94944229
19-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0.01,899.21,0.04,31.31583456
19-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,836.43,0,20.82369729
19-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1225.56,0,17.84439323
19-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1654.87,0,16.4530195
19-03-2020,ANDHRA PRADESH,KURNOOL,0,1732.66,0,18.68729659
19-03-2020,ANDHRA PRADESH,KRISHNA,0,993.48,0,22.41999034
19-03-2020,ANDHRA PRADESH,SRIKAKULAM,0.07,920.72,0.45,28.34717583
19-03-2020,ANDHRA PRADESH,Y.S.R.,0,1223.82,0,15.43322381
19-03-2020,ANDHRA PRADESH,CHITTOOR,0,1454.12,0,18.20744846
19-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,1016.32,0,18.14936817
19-03-2020,ANDHRA PRADESH,GUNTUR,0,1125.55,0,18.99428041
19-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1406.38,0.02,23.88535425
18-03-2020,ANDHRA PRADESH,PRAKASAM,0,1846.42,0,20.0447114
18-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0,765.53,0,26.66018852
18-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,784.81,0,19.5385309
18-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1231.46,0,17.9303315
18-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1656.57,0,16.46991624
18-03-2020,ANDHRA PRADESH,KURNOOL,0,1733.27,0,18.69392464
18-03-2020,ANDHRA PRADESH,KRISHNA,0,856.37,0,19.32571824
18-03-2020,ANDHRA PRADESH,SRIKAKULAM,0,812.16,0,25.00479066
18-03-2020,ANDHRA PRADESH,Y.S.R.,0,1224.71,0,15.44444113
18-03-2020,ANDHRA PRADESH,CHITTOOR,0,1457.9,0,18.25481497
18-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,992.36,0,17.72148329
18-03-2020,ANDHRA PRADESH,GUNTUR,0,1113.93,0,18.79826374
18-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1232.82,0,20.93778656
17-03-2020,ANDHRA PRADESH,PRAKASAM,0,1856.44,0,20.15349894
17-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0,719.34,0,25.05169382
17-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,786.01,0,19.56843032
17-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1237.55,0,18.01897097
17-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1658.4,0,16.48805017
17-03-2020,ANDHRA PRADESH,KURNOOL,0,1733.94,0,18.70111018
17-03-2020,ANDHRA PRADESH,KRISHNA,0,859.1,0,19.38729945
17-03-2020,ANDHRA PRADESH,SRIKAKULAM,0,774.66,0,23.85022556
17-03-2020,ANDHRA PRADESH,Y.S.R.,0,1225.72,0,15.45719032
17-03-2020,ANDHRA PRADESH,CHITTOOR,0,1461.92,0,18.30518896
17-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,993.74,0,17.74621536
17-03-2020,ANDHRA PRADESH,GUNTUR,0,1117.31,0,18.85523775
17-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1229.16,0,20.87553184
16-03-2020,ANDHRA PRADESH,PRAKASAM,0,1866.76,0.01,20.2655395
16-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0,711.24,0,24.76949728
16-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,787.55,0,19.6067583
16-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1243.43,0,18.10460776
16-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1660.15,0,16.5054697
16-03-2020,ANDHRA PRADESH,KURNOOL,0,1734.87,0,18.71115831
16-03-2020,ANDHRA PRADESH,KRISHNA,0,861.88,0,19.44996779
16-03-2020,ANDHRA PRADESH,SRIKAKULAM,0,775.49,0,23.87559209
16-03-2020,ANDHRA PRADESH,Y.S.R.,0,1226.87,0,15.47170136
16-03-2020,ANDHRA PRADESH,CHITTOOR,0,1466.35,0,18.36061487
16-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,994.97,0,17.76821437
16-03-2020,ANDHRA PRADESH,GUNTUR,0,1120.89,0,18.91565944
16-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1205.58,0,20.47508999
15-03-2020,ANDHRA PRADESH,PRAKASAM,0,1877.44,0.01,20.38143477
15-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0,716.96,0,24.96863658
15-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,789.43,0,19.65358668
15-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1249.48,0,18.19262781
15-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1662.29,0,16.52675152
15-03-2020,ANDHRA PRADESH,KURNOOL,0,1735.89,0,18.7221745
15-03-2020,ANDHRA PRADESH,KRISHNA,0,864.97,0,19.51971207
15-03-2020,ANDHRA PRADESH,SRIKAKULAM,0,783.74,0.01,24.12972214
15-03-2020,ANDHRA PRADESH,Y.S.R.,0,1228.06,0,15.48666358
15-03-2020,ANDHRA PRADESH,CHITTOOR,0,1470.66,0,18.41464286
15-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,996.63,0,17.79780594
15-03-2020,ANDHRA PRADESH,GUNTUR,0,1124.99,0,18.9849499
15-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1213.24,0,20.60522019
14-03-2020,ANDHRA PRADESH,PRAKASAM,0,1888.8,0.02,20.50484897
14-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0,721.98,0,25.14358927
14-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,791.53,0,19.7059033
14-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1255.87,0,18.28569445
14-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1664.29,0,16.54667842
14-03-2020,ANDHRA PRADESH,KURNOOL,0,1737.1,0,18.73521584
14-03-2020,ANDHRA PRADESH,KRISHNA,0,868.33,0,19.59570385
14-03-2020,ANDHRA PRADESH,SRIKAKULAM,0,791.55,0.01,24.37024826
14-03-2020,ANDHRA PRADESH,Y.S.R.,0,1229.44,0,15.50411675
14-03-2020,ANDHRA PRADESH,CHITTOOR,0,1475.57,0,18.47608258
14-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,998.07,0,17.82359661
14-03-2020,ANDHRA PRADESH,GUNTUR,0,1129.65,0,19.06343849
14-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1221.02,0,20.73728083
13-03-2020,ANDHRA PRADESH,PRAKASAM,0,1893.46,0.02,20.55538376
13-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0,724.23,0,25.22178885
13-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,792.22,0,19.72291017
13-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1258.96,0,18.33068571
13-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1665.39,0,16.55754711
13-03-2020,ANDHRA PRADESH,KURNOOL,0,1737.73,0,18.74198015
13-03-2020,ANDHRA PRADESH,KRISHNA,0,869.5,0,19.62205039
13-03-2020,ANDHRA PRADESH,SRIKAKULAM,0,795.3,0.02,24.48570055
13-03-2020,ANDHRA PRADESH,Y.S.R.,0,1230.38,0,15.51600714
13-03-2020,ANDHRA PRADESH,CHITTOOR,0,1477.92,0,18.50552642
13-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,998.53,0,17.83170518
13-03-2020,ANDHRA PRADESH,GUNTUR,0,1131.08,0,19.0876793
13-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1223.49,0,20.77933198
12-03-2020,ANDHRA PRADESH,PRAKASAM,0,1899.82,0.03,20.62440587
12-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0,727.81,0,25.34662876
12-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,793.28,0,19.74929528
12-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1263.16,0,18.39187988
12-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1666.62,0,16.56979765
12-03-2020,ANDHRA PRADESH,KURNOOL,0,1738.61,0,18.75152501
12-03-2020,ANDHRA PRADESH,KRISHNA,0,870.9,0,19.65363178
12-03-2020,ANDHRA PRADESH,SRIKAKULAM,0,800.26,0.02,24.63841644
12-03-2020,ANDHRA PRADESH,Y.S.R.,0,1231.46,0,15.52962564
12-03-2020,ANDHRA PRADESH,CHITTOOR,0,1480.67,0,18.53990827
12-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,999.47,0,17.84857813
12-03-2020,ANDHRA PRADESH,GUNTUR,0,1132.82,0,19.11698131
12-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1227.29,0,20.8438601
11-03-2020,ANDHRA PRADESH,PRAKASAM,0,1907.2,0.04,20.70456249
11-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0,731.16,0,25.46341826
11-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,794.13,0,19.77069116
11-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1267.21,0,18.45078819
11-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1667.96,0,16.58314784
11-03-2020,ANDHRA PRADESH,KURNOOL,0,1739.46,0,18.76066994
11-03-2020,ANDHRA PRADESH,KRISHNA,0,872.26,0,19.68421161
11-03-2020,ANDHRA PRADESH,SRIKAKULAM,0,805.43,0.03,24.79751687
11-03-2020,ANDHRA PRADESH,Y.S.R.,0,1232.45,0,15.54203438
11-03-2020,ANDHRA PRADESH,CHITTOOR,0,1483.08,0,18.57008404
11-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,1000.17,0,17.86111977
11-03-2020,ANDHRA PRADESH,GUNTUR,0,1134.61,0,19.14716079
11-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1231.4,0,20.91356924
10-03-2020,ANDHRA PRADESH,PRAKASAM,0,1913.9,0.04,20.77733361
10-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0,734.77,0,25.58898748
10-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,795.28,0,19.7991613
10-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1271.26,0,18.50982119
10-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1669.32,0,16.59669767
10-03-2020,ANDHRA PRADESH,KURNOOL,0,1740.51,0,18.77201709
10-03-2020,ANDHRA PRADESH,KRISHNA,0,873.71,0,19.71699902
10-03-2020,ANDHRA PRADESH,SRIKAKULAM,0,810.79,0.04,24.96265069
10-03-2020,ANDHRA PRADESH,Y.S.R.,0,1233.69,0,15.55770251
10-03-2020,ANDHRA PRADESH,CHITTOOR,0,1485.93,0,18.60582632
10-03-2020,ANDHRA PRADESH,EAST GODAVARI,0,1000.92,0,17.87448545
10-03-2020,ANDHRA PRADESH,GUNTUR,0,1136.32,0,19.17613913
10-03-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1235.51,0,20.98337252
09-03-2020,ANDHRA PRADESH,PRAKASAM,0,1921.19,0.04,20.85641249
09-03-2020,ANDHRA PRADESH,VIZIANAGARAM,0,738.2,0,25.70845438
09-03-2020,ANDHRA PRADESH,WEST GODAVARI,0,796.54,0,19.83068899
09-03-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1275.04,0,18.56479912
09-03-2020,ANDHRA PRADESH,ANANTAPUR,0,1670.73,0,16.61070466
09-03-2020,ANDHRA PRADESH,KURNOOL,0,1741.76,0,18.78546281
09-03-2020,ANDHRA PRADESH,KRISHNA,0,875.58,0,19.75931234
09-03-2020,ANDHRA PRADESH,SRIKAKULAM,0,816.83,0.05,25.14864505
09-03-2020,ANDHRA PRADESH,Y.S.R.,0,1234.86,0,15.5724974
